what,kind,bundleId,bundleVersion,description,time
activated,perspective,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms.Perspective",1318508045656
activated,view,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms.views.FileExplorerView",1318508045681
activated,view,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms.views.LogCatView",1318508049970
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318508127453
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318508154853
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318508194335
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318508217274
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318508251475
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318508410321
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318508444616
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318508510277
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318508514960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318508580665
activated,perspective,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1318508581976
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318508582013
executed,command,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors.lineNumberToggle",1318508585097
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1318508592475
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318508599311
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318508766482
activated,perspective,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms.Perspective",1318508769228
activated,view,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1318508769251
activated,view,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms.views.DeviceView",1318508772811
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318508788731
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318508822810
activated,view,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms.views.FileExplorerView",1318508825626
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318508845134
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318508861732
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318508862644
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318509439019
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318509443157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318511392627
activated,perspective,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1318511394941
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318511394965
started,bundle,org.eclipse.m2e.editor.xml,1.0.0.20110607-2117,"org.eclipse.m2e.editor.xml",1318511398801
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1318511398991
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1318511402632
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318511490232
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318511638398
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318511707553
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318516879912
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318516883763
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318517607285
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318517607533
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318517610654
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318517611249
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1318517612151
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.0.20110607-2117,"org.eclipse.m2e.logback.configuration",1318517612714
stopped,bundle,org.eclipse.m2e.discovery,1.0.0.20110607-2117,"org.eclipse.m2e.discovery",1318517612715
stopped,bundle,org.eclipse.m2e.refactoring,1.0.0.20110607-2117,"org.eclipse.m2e.refactoring",1318517612715
stopped,bundle,org.eclipse.m2e.editor,1.0.0.20110607-2117,"org.eclipse.m2e.editor",1318517612715
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.0.20110607-2117,"org.eclipse.m2e.editor.xml",1318517612715
stopped,bundle,org.eclipse.m2e.jdt,1.0.0.20110607-2117,"org.eclipse.m2e.jdt",1318517612715
stopped,bundle,org.eclipse.m2e.launching,1.0.0.20110607-2117,"org.eclipse.m2e.launching",1318517612715
stopped,bundle,org.eclipse.m2e.usagedata,1.0.0.20110607-2117,"org.eclipse.m2e.usagedata",1318517612716
stopped,bundle,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.adt",1318517612716
stopped,bundle,org.eclipse.sequoyah.android.cdt.build.ui,1.1.2.N20110726-1041,"org.eclipse.sequoyah.android.cdt.build.ui",1318517612718
stopped,bundle,org.eclipse.cdt,8.0.0.201106081058,"org.eclipse.cdt",1318517612718
stopped,bundle,org.eclipse.cdt.doc.user,5.1.0.201106081058,"org.eclipse.cdt.doc.user",1318517612718
stopped,bundle,org.scala-ide.sdt.core,2.0.0.beta11-2_09-201110031011-3a97f5e,"org.scala-ide.sdt.core",1318517612718
stopped,bundle,org.scala-ide.sdt.aspects,2.0.0.beta11-2_09-201110031011-3a97f5e,"org.scala-ide.sdt.aspects",1318517612719
stopped,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1318517612721
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1318517612722
stopped,bundle,org.eclipse.help.ui,3.5.100.v20110425,"org.eclipse.help.ui",1318517612722
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1318517612722
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui",1318517612722
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1318517612722
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1318517612722
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1318517612722
